"","Compound","m/z","CCS/z","rsd","X curve","Y curve","CI lo","CI hi","PI lo","PI hi","std error","SD"
"1942","Monensin A",693.419,244.3,7e-04,522.081613559322,224.898624382544,222.949797315577,226.847451449511,210.285951334597,239.511297430491,6.14003082268948,33.8327132011659
"1943","Monensin A",693.419,251.5,0.0016,527.186325423729,225.720594942499,223.754136587288,227.687053297709,211.105560042368,240.335629842629,6.14003082268948,33.8327132011659
"1944","Monensin A",715.4009,254.4,0.0088,532.291037288136,226.535866546533,224.551788802385,228.519944290681,211.918450524402,241.153282568665,6.14003082268948,33.8327132011659
"1945","Monensin A",731.3748,252.9,0.0059,537.395749152542,227.344557255124,225.342876101207,229.34623840904,212.724741452208,241.96437305804,6.14003082268948,33.8327132011659
"1946","Monensin B",661.3927,240.5,0.0011,542.500461016949,228.146781950741,226.127517157444,230.166046744037,213.524548298706,242.769015602775,6.14003082268948,33.8327132011659
"1947","Monensin B",679.4033,241.2,0.0013,547.605172881356,228.942652452382,226.905827311447,230.979477593318,214.317983453598,243.567321451167,6.14003082268948,33.8327132011659
"1948","Monensin B",679.4033,250.4,0.0031,552.709884745763,229.732277624956,227.677918697155,231.786636552756,215.10515633355,244.359398916361,6.14003082268948,33.8327132011659
"1949","Monensin C",707.4346,247.9,0.001,557.814596610169,230.515763483778,228.443900363,232.587626604556,215.886173487456,245.145353480101,6.14003082268948,33.8327132011659
"1950","Monensin C",707.4346,254.6,4e-04,562.919308474576,231.293213294467,229.203878387107,233.382548201827,216.66113869705,245.925287891884,6.14003082268948,33.8327132011659
"2076","Nervonate",365.3405,197.3,0.0023,568.024020338983,232.064727668453,229.957955987123,234.171499349784,217.430153073115,246.699302263791,6.14003082268948,33.8327132011659
"2077","Nervonate",389.3375,204.4,0.0012,573.12873220339,232.830404654356,230.706233624957,234.954575683755,218.193315147511,247.467494161201,6.14003082268948,33.8327132011659
"2125","Oleic Acid (18:1)",281.2469,175.6,0.0019,578.233444067797,233.590339825425,231.448809106712,235.731870544138,218.950720961245,248.229958689605,6.14003082268948,33.8327132011659
"2126","Oleic Acid (18:1)",305.2456,180.2,0.0037,583.338155932203,234.344626363257,232.185777678068,236.503475048447,219.702464148789,248.986788577725,6.14003082268948,33.8327132011659
"2127","Oleic Acid (18:1)",281.2486,176.2,0.0016,588.44286779661,235.09335513798,232.917232115358,237.269478160601,220.448636018828,249.738074257131,6.14003082268948,33.8327132011659
"2130","omega-3-Arachidonic Acid",303.2324,186.7,6e-04,593.547579661017,235.836614785069,233.643262812576,238.029966757563,221.189325631629,250.48390393851,6.14003082268948,33.8327132011659
"2131","omega-3-Arachidonic Acid",305.248,177.8,0.0032,598.652291525424,236.574491778989,234.363957864522,238.785025693456,221.924619873192,251.224363684786,6.14003082268948,33.8327132011659
"2132","omega-3-Arachidonic Acid",327.23,180,0.0022,603.757003389831,237.307070503786,235.079403146293,239.53473786128,222.654603526349,251.959537481224,6.14003082268948,33.8327132011659
"2171","Palmitate",255.2331,168.7,0.0018,608.861715254237,238.034433320816,235.789682389312,240.27918425232,223.379359338958,252.689507302675,6.14003082268948,33.8327132011659
"2172","Palmitate",279.2309,177.8,0.0331,613.966427118644,238.756660633717,236.494877254074,241.01844401336,224.098968089333,253.414353178101,6.14003082268948,33.8327132011659
"2173","Palmitic Acid",255.233,169,9e-04,619.071138983051,239.473830950782,237.195067399771,241.752594501792,224.813508649049,254.134153252514,6.14003082268948,33.8327132011659
"2174","Palmitoleic Acid (16:1)",253.2167,167.3,0.0012,624.175850847458,240.186020944844,237.890330550974,242.481711338714,225.523058043242,254.848983846446,6.14003082268948,33.8327132011659
"2175","Palmitoleic Acid (16:1)",277.2143,171.5,0.0028,629.280562711864,240.893305510801,238.580742561497,243.205868460105,226.227691508526,255.558919513077,6.14003082268948,33.8327132011659
"2176","Palmitoleic Acid (16:1)",253.2173,167.8,7e-04,634.385274576271,241.595757820881,239.266377475607,243.925138166156,226.927482548641,256.264033093121,6.14003082268948,33.8327132011659
"2185","Paullinic Acid (20:1)",309.2793,183.3,0.0011,639.489986440678,242.293449377765,239.947307586696,244.639591168833,227.622502987942,256.964395767587,6.14003082268948,33.8327132011659
"2186","Paullinic acid (20:1)",333.2769,187.4,0.0022,644.594698305085,242.986450065658,240.623603493558,245.349296637758,228.312823022812,257.660077108504,6.14003082268948,33.8327132011659
"2371","Pentadecanoic Acid (15:0)",241.2167,165,0.0011,649.699410169492,243.674828199414,241.295334154367,246.054322244461,228.998511271122,258.351145127706,6.14003082268948,33.8327132011659
"2372","Pentadecanoic Acid (15:0)",241.2173,165.1,0.0016,654.804122033898,244.358650571788,241.962566938492,246.754734205085,229.679634819804,259.037666323773,6.14003082268948,33.8327132011659
"2376","Petroselinate",281.2483,175.5,0.0017,659.908833898305,245.037982498916,242.625367676235,247.450597321597,230.356259270634,259.719705727198,6.14003082268948,33.8327132011659
"2765","Resolvin D1",375.2171,198.2,6e-04,665.013545762712,245.71288786409,243.2838007066,248.141975021581,231.028448784305,260.397326943876,6.14003082268948,33.8327132011659
"2766","Resolvin D1",399.2147,196.6,0.0024,670.118257627119,246.383429159918,243.937928923193,248.828929396644,231.696266122862,261.070592196975,6.14003082268948,33.8327132011659
"2767","Resolvin D2",375.2171,194.2,5e-04,675.222969491525,247.049667528925,244.587813818322,249.511521239527,232.359772690579,261.73956236727,6.14003082268948,33.8327132011659
"2816","Sebacate",201.1143,144.2,0.003,680.327681355932,247.711662802674,245.23351552541,250.189810079938,233.019028573337,262.40429703201,6.14003082268948,33.8327132011659
"2817","Sebacate",223.0948,146.3,0.0041,685.432393220339,248.369473539474,245.875092859766,250.863854219181,233.674092576581,263.064854502366,6.14003082268948,33.8327132011659
"2818","Sebacate",225.1089,152.9,0.0022,690.537105084746,249.023157060724,246.512603357826,251.533710763622,234.325022261901,263.721291859548,6.14003082268948,33.8327132011659
"2918","Stearic Acid (18:0)",283.2639,177.1,0.0017,695.641816949153,249.672769485966,247.146103314901,252.199435657032,234.971873982316,264.373664989617,6.14003082268948,33.8327132011659
"2919","Stearic Acid (18:0)",307.2613,190.6,0.0027,700.746528813559,250.31836576669,247.77564782152,252.86108371186,235.6147029163,265.02202861708,6.14003082268948,33.8327132011659
"2920","Stearic Acid (18:0)",283.2643,177.3,0.0021,705.851240677966,250.959999718952,248.401290798433,253.51870863947,236.253563100613,265.66643633729,6.14003082268948,33.8327132011659
"2924","Suberate",173.0818,136,0.0051,710.955952542373,251.597724054853,249.023085030311,254.172363079394,236.888507461983,266.306940647722,6.14003082268948,33.8327132011659
"2925","Suberate",195.064,137.7,0.0042,716.06066440678,252.231590412927,249.641082198236,254.822098627618,237.519587847687,266.943592978167,6.14003082268948,33.8327132011659
"2926","Suberate",197.0786,144.2,0.001,721.165376271186,252.861649387481,250.255332911,255.467965863962,238.146855055081,267.576443719881,6.14003082268948,33.8327132011659
"3070","Tricosanoate",353.3407,196.7,0.0015,726.270088135593,253.487950556928,250.865886735289,256.110014378567,238.770358860118,268.205542253737,6.14003082268948,33.8327132011659
"3071","Tricosanoate",377.3368,205.4,0.0063,731.3748,254.110542511167,251.472792224789,256.748292797544,239.390148044898,268.830936977435,6.14003082268948,33.8327132011659
